Generations,PopulationSize,SelectionCoefficient,StartAlleleFrequency,NumAlleles,AlleleFrequency
16,32,0,0.5,11,0.34375
17,32,0,0.5,6,0.1875
18,32,0,0.5,4,0.125
0,32,0,0.5,16,0.5
1,32,0,0.5,12,0.375
2,32,0,0.5,10,0.3125
3,32,0,0.5,10,0.3125
4,32,0,0.5,7,0.21875
5,32,0,0.5,6,0.1875
6,32,0,0.5,7,0.21875
7,32,0,0.5,3,0.09375
8,32,0,0.5,4,0.125
9,32,0,0.5,6,0.1875
10,32,0,0.5,7,0.21875
11,32,0,0.5,7,0.21875
12,32,0,0.5,10,0.3125
13,32,0,0.5,10,0.3125
14,32,0,0.5,10,0.3125
15,32,0,0.5,17,0.53125
16,32,0,0.5,19,0.59375
17,32,0,0.5,18,0.5625
18,32,0,0.5,16,0.5
0,32,0,0.5,16,0.5
1,32,0,0.5,21,0.65625
2,32,0,0.5,18,0.5625
3,32,0,0.5,15,0.46875
4,32,0,0.5,16,0.5
5,32,0,0.5,12,0.375
6,32,0,0.5,14,0.4375
7,32,0,0.5,18,0.5625
8,32,0,0.5,20,0.625
9,32,0,0.5,22,0.6875
10,32,0,0.5,22,0.6875
11,32,0,0.5,23,0.71875
12,32,0,0.5,26,0.8125
13,32,0,0.5,27,0.84375
14,32,0,0.5,29,0.90625
15,32,0,0.5,27,0.84375
16,32,0,0.5,22,0.6875
17,32,0,0.5,24,0.75
18,32,0,0.5,25,0.78125
0,32,0,0.5,16,0.5
1,32,0,0.5,15,0.46875
2,32,0,0.5,16,0.5
3,32,0,0.5,13,0.40625
4,32,0,0.5,11,0.34375
5,32,0,0.5,7,0.21875
6,32,0,0.5,4,0.125
7,32,0,0.5,1,0.03125
8,32,0,0.5,0,0
9,32,0,0.5,0,0
10,32,0,0.5,0,0
11,32,0,0.5,0,0
12,32,0,0.5,0,0
13,32,0,0.5,0,0
14,32,0,0.5,0,0
15,32,0,0.5,0,0
16,32,0,0.5,0,0
17,32,0,0.5,0,0
18,32,0,0.5,0,0
0,32,0,0.5,16,0.5
1,32,0,0.5,17,0.53125
2,32,0,0.5,15,0.46875
3,32,0,0.5,23,0.71875
4,32,0,0.5,27,0.84375
5,32,0,0.5,27,0.84375
6,32,0,0.5,29,0.90625
7,32,0,0.5,28,0.875
8,32,0,0.5,25,0.78125
9,32,0,0.5,29,0.90625
10,32,0,0.5,28,0.875
11,32,0,0.5,27,0.84375
12,32,0,0.5,30,0.9375
13,32,0,0.5,29,0.90625
14,32,0,0.5,27,0.84375
15,32,0,0.5,27,0.84375
16,32,0,0.5,29,0.90625
17,32,0,0.5,24,0.75
18,32,0,0.5,26,0.8125
0,32,0,0.5,16,0.5
1,32,0,0.5,15,0.46875
2,32,0,0.5,20,0.625
3,32,0,0.5,18,0.5625
4,32,0,0.5,11,0.34375
5,32,0,0.5,11,0.34375
6,32,0,0.5,11,0.34375
7,32,0,0.5,9,0.28125
8,32,0,0.5,12,0.375
9,32,0,0.5,16,0.5
10,32,0,0.5,17,0.53125
11,32,0,0.5,14,0.4375
12,32,0,0.5,15,0.46875
13,32,0,0.5,14,0.4375
14,32,0,0.5,15,0.46875
15,32,0,0.5,21,0.65625
16,32,0,0.5,21,0.65625
17,32,0,0.5,17,0.53125
18,32,0,0.5,17,0.53125
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,20,0.625
3,32,0,0.5,18,0.5625
4,32,0,0.5,13,0.40625
5,32,0,0.5,12,0.375
6,32,0,0.5,11,0.34375
7,32,0,0.5,11,0.34375
8,32,0,0.5,16,0.5
9,32,0,0.5,20,0.625
10,32,0,0.5,20,0.625
11,32,0,0.5,24,0.75
12,32,0,0.5,25,0.78125
13,32,0,0.5,27,0.84375
14,32,0,0.5,30,0.9375
15,32,0,0.5,29,0.90625
16,32,0,0.5,28,0.875
17,32,0,0.5,30,0.9375
18,32,0,0.5,28,0.875
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,17,0.53125
3,32,0,0.5,18,0.5625
4,32,0,0.5,20,0.625
5,32,0,0.5,19,0.59375
6,32,0,0.5,19,0.59375
7,32,0,0.5,15,0.46875
8,32,0,0.5,16,0.5
9,32,0,0.5,15,0.46875
10,32,0,0.5,12,0.375
11,32,0,0.5,10,0.3125
12,32,0,0.5,7,0.21875
13,32,0,0.5,7,0.21875
14,32,0,0.5,6,0.1875
15,32,0,0.5,9,0.28125
16,32,0,0.5,8,0.25
17,32,0,0.5,8,0.25
18,32,0,0.5,8,0.25
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,17,0.53125
3,32,0,0.5,20,0.625
4,32,0,0.5,23,0.71875
5,32,0,0.5,25,0.78125
6,32,0,0.5,20,0.625
7,32,0,0.5,16,0.5
8,32,0,0.5,16,0.5
9,32,0,0.5,12,0.375
10,32,0,0.5,12,0.375
11,32,0,0.5,16,0.5
12,32,0,0.5,13,0.40625
13,32,0,0.5,10,0.3125
14,32,0,0.5,12,0.375
15,32,0,0.5,9,0.28125
16,32,0,0.5,13,0.40625
17,32,0,0.5,16,0.5
18,32,0,0.5,14,0.4375
0,32,0,0.5,16,0.5
1,32,0,0.5,23,0.71875
2,32,0,0.5,25,0.78125
3,32,0,0.5,26,0.8125
4,32,0,0.5,27,0.84375
5,32,0,0.5,30,0.9375
6,32,0,0.5,31,0.96875
7,32,0,0.5,30,0.9375
8,32,0,0.5,31,0.96875
9,32,0,0.5,30,0.9375
10,32,0,0.5,31,0.96875
11,32,0,0.5,31,0.96875
12,32,0,0.5,25,0.78125
13,32,0,0.5,23,0.71875
14,32,0,0.5,23,0.71875
15,32,0,0.5,23,0.71875
16,32,0,0.5,25,0.78125
17,32,0,0.5,28,0.875
18,32,0,0.5,29,0.90625
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,15,0.46875
3,32,0,0.5,13,0.40625
4,32,0,0.5,14,0.4375
5,32,0,0.5,14,0.4375
6,32,0,0.5,20,0.625
7,32,0,0.5,20,0.625
8,32,0,0.5,21,0.65625
9,32,0,0.5,19,0.59375
10,32,0,0.5,14,0.4375
11,32,0,0.5,16,0.5
12,32,0,0.5,20,0.625
13,32,0,0.5,19,0.59375
14,32,0,0.5,21,0.65625
15,32,0,0.5,21,0.65625
16,32,0,0.5,19,0.59375
17,32,0,0.5,21,0.65625
18,32,0,0.5,13,0.40625
0,32,0,0.5,16,0.5
1,32,0,0.5,11,0.34375
2,32,0,0.5,10,0.3125
3,32,0,0.5,15,0.46875
4,32,0,0.5,19,0.59375
5,32,0,0.5,20,0.625
6,32,0,0.5,19,0.59375
7,32,0,0.5,20,0.625
8,32,0,0.5,20,0.625
9,32,0,0.5,18,0.5625
10,32,0,0.5,19,0.59375
11,32,0,0.5,21,0.65625
12,32,0,0.5,20,0.625
13,32,0,0.5,21,0.65625
14,32,0,0.5,26,0.8125
15,32,0,0.5,31,0.96875
16,32,0,0.5,31,0.96875
17,32,0,0.5,31,0.96875
18,32,0,0.5,31,0.96875
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,14,0.4375
3,32,0,0.5,14,0.4375
4,32,0,0.5,19,0.59375
5,32,0,0.5,17,0.53125
6,32,0,0.5,15,0.46875
7,32,0,0.5,8,0.25
8,32,0,0.5,11,0.34375
9,32,0,0.5,6,0.1875
10,32,0,0.5,5,0.15625
11,32,0,0.5,8,0.25
12,32,0,0.5,8,0.25
13,32,0,0.5,8,0.25
14,32,0,0.5,10,0.3125
15,32,0,0.5,12,0.375
16,32,0,0.5,10,0.3125
17,32,0,0.5,8,0.25
18,32,0,0.5,8,0.25
0,32,0,0.5,16,0.5
1,32,0,0.5,19,0.59375
2,32,0,0.5,17,0.53125
3,32,0,0.5,14,0.4375
4,32,0,0.5,14,0.4375
5,32,0,0.5,20,0.625
6,32,0,0.5,17,0.53125
7,32,0,0.5,16,0.5
8,32,0,0.5,9,0.28125
9,32,0,0.5,9,0.28125
10,32,0,0.5,7,0.21875
11,32,0,0.5,6,0.1875
12,32,0,0.5,3,0.09375
13,32,0,0.5,1,0.03125
14,32,0,0.5,0,0
15,32,0,0.5,0,0
16,32,0,0.5,0,0
17,32,0,0.5,0,0
18,32,0,0.5,0,0
0,32,0,0.5,16,0.5
1,32,0,0.5,17,0.53125
2,32,0,0.5,18,0.5625
3,32,0,0.5,17,0.53125
4,32,0,0.5,16,0.5
5,32,0,0.5,21,0.65625
6,32,0,0.5,23,0.71875
7,32,0,0.5,24,0.75
8,32,0,0.5,25,0.78125
9,32,0,0.5,23,0.71875
10,32,0,0.5,27,0.84375
11,32,0,0.5,28,0.875
12,32,0,0.5,30,0.9375
13,32,0,0.5,30,0.9375
14,32,0,0.5,29,0.90625
15,32,0,0.5,32,1
16,32,0,0.5,32,1
17,32,0,0.5,32,1
18,32,0,0.5,32,1
0,32,0,0.5,16,0.5
1,32,0,0.5,18,0.5625
2,32,0,0.5,16,0.5
3,32,0,0.5,16,0.5
4,32,0,0.5,19,0.59375
5,32,0,0.5,18,0.5625
6,32,0,0.5,19,0.59375
7,32,0,0.5,21,0.65625
8,32,0,0.5,19,0.59375
9,32,0,0.5,16,0.5
10,32,0,0.5,19,0.59375
11,32,0,0.5,19,0.59375
12,32,0,0.5,22,0.6875
13,32,0,0.5,23,0.71875
14,32,0,0.5,27,0.84375
15,32,0,0.5,28,0.875
16,32,0,0.5,30,0.9375
17,32,0,0.5,31,0.96875
18,32,0,0.5,31,0.96875
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,16,0.5
3,32,0,0.5,12,0.375
4,32,0,0.5,10,0.3125
5,32,0,0.5,10,0.3125
6,32,0,0.5,9,0.28125
7,32,0,0.5,7,0.21875
8,32,0,0.5,10,0.3125
9,32,0,0.5,13,0.40625
10,32,0,0.5,13,0.40625
11,32,0,0.5,10,0.3125
12,32,0,0.5,7,0.21875
13,32,0,0.5,2,0.0625
14,32,0,0.5,4,0.125
15,32,0,0.5,4,0.125
16,32,0,0.5,2,0.0625
17,32,0,0.5,1,0.03125
18,32,0,0.5,1,0.03125
0,32,0,0.5,16,0.5
1,32,0,0.5,21,0.65625
2,32,0,0.5,25,0.78125
3,32,0,0.5,21,0.65625
4,32,0,0.5,24,0.75
5,32,0,0.5,20,0.625
6,32,0,0.5,20,0.625
7,32,0,0.5,15,0.46875
8,32,0,0.5,15,0.46875
9,32,0,0.5,14,0.4375
10,32,0,0.5,11,0.34375
11,32,0,0.5,12,0.375
12,32,0,0.5,14,0.4375
13,32,0,0.5,13,0.40625
14,32,0,0.5,16,0.5
15,32,0,0.5,16,0.5
16,32,0,0.5,17,0.53125
17,32,0,0.5,17,0.53125
18,32,0,0.5,20,0.625
0,32,0,0.5,16,0.5
1,32,0,0.5,14,0.4375
2,32,0,0.5,15,0.46875
3,32,0,0.5,14,0.4375
4,32,0,0.5,16,0.5
5,32,0,0.5,17,0.53125
6,32,0,0.5,18,0.5625
7,32,0,0.5,22,0.6875
8,32,0,0.5,22,0.6875
9,32,0,0.5,24,0.75
10,32,0,0.5,18,0.5625
11,32,0,0.5,17,0.53125
12,32,0,0.5,14,0.4375
13,32,0,0.5,10,0.3125
14,32,0,0.5,11,0.34375
15,32,0,0.5,11,0.34375
16,32,0,0.5,7,0.21875
17,32,0,0.5,4,0.125
18,32,0,0.5,5,0.15625
0,32,0,0.5,16,0.5
1,32,0,0.5,13,0.40625
2,32,0,0.5,18,0.5625
3,32,0,0.5,16,0.5
4,32,0,0.5,15,0.46875
5,32,0,0.5,11,0.34375
6,32,0,0.5,13,0.40625
7,32,0,0.5,17,0.53125
8,32,0,0.5,20,0.625
9,32,0,0.5,16,0.5
10,32,0,0.5,15,0.46875
11,32,0,0.5,15,0.46875
12,32,0,0.5,14,0.4375
13,32,0,0.5,14,0.4375
14,32,0,0.5,13,0.40625
15,32,0,0.5,11,0.34375
16,32,0,0.5,11,0.34375
17,32,0,0.5,13,0.40625
18,32,0,0.5,15,0.46875
0,32,0,0.5,16,0.5
1,32,0,0.5,17,0.53125
2,32,0,0.5,21,0.65625
3,32,0,0.5,22,0.6875
4,32,0,0.5,23,0.71875
5,32,0,0.5,25,0.78125
6,32,0,0.5,25,0.78125
7,32,0,0.5,27,0.84375
8,32,0,0.5,24,0.75
9,32,0,0.5,26,0.8125
10,32,0,0.5,24,0.75
11,32,0,0.5,23,0.71875
12,32,0,0.5,20,0.625
13,32,0,0.5,22,0.6875
14,32,0,0.5,26,0.8125
15,32,0,0.5,27,0.84375
16,32,0,0.5,29,0.90625
17,32,0,0.5,29,0.90625
18,32,0,0.5,28,0.875
0,32,0,0.5,16,0.5
1,32,0,0.5,19,0.59375
2,32,0,0.5,16,0.5
3,32,0,0.5,18,0.5625
4,32,0,0.5,18,0.5625
5,32,0,0.5,19,0.59375
6,32,0,0.5,18,0.5625
7,32,0,0.5,20,0.625
8,32,0,0.5,20,0.625
9,32,0,0.5,17,0.53125
10,32,0,0.5,15,0.46875
11,32,0,0.5,14,0.4375
12,32,0,0.5,15,0.46875
13,32,0,0.5,14,0.4375
14,32,0,0.5,16,0.5
15,32,0,0.5,20,0.625
16,32,0,0.5,24,0.75
17,32,0,0.5,29,0.90625
18,32,0,0.5,31,0.96875
0,32,0,0.5,16,0.5
1,32,0,0.5,17,0.53125
2,32,0,0.5,17,0.53125
3,32,0,0.5,14,0.4375
4,32,0,0.5,12,0.375
5,32,0,0.5,9,0.28125
6,32,0,0.5,8,0.25
7,32,0,0.5,5,0.15625
8,32,0,0.5,6,0.1875
9,32,0,0.5,6,0.1875
10,32,0,0.5,4,0.125
11,32,0,0.5,7,0.21875
12,32,0,0.5,9,0.28125
13,32,0,0.5,8,0.25
14,32,0,0.5,9,0.28125
15,32,0,0.5,13,0.40625
16,32,0,0.5,11,0.34375
17,32,0,0.5,13,0.40625
18,32,0,0.5,20,0.625
0,32,0,0.5,16,0.5
1,32,0,0.5,13,0.40625
2,32,0,0.5,16,0.5
3,32,0,0.5,14,0.4375
4,32,0,0.5,13,0.40625
5,32,0,0.5,16,0.5
6,32,0,0.5,18,0.5625
7,32,0,0.5,14,0.4375
8,32,0,0.5,14,0.4375
9,32,0,0.5,12,0.375
10,32,0,0.5,13,0.40625
11,32,0,0.5,4,0.125
12,32,0,0.5,6,0.1875
13,32,0,0.5,7,0.21875
14,32,0,0.5,6,0.1875
15,32,0,0.5,6,0.1875
16,32,0,0.5,6,0.1875
17,32,0,0.5,4,0.125
18,32,0,0.5,4,0.125
0,32,0,0.5,16,0.5
1,32,0,0.5,15,0.46875
2,32,0,0.5,15,0.46875
3,32,0,0.5,16,0.5
4,32,0,0.5,15,0.46875
5,32,0,0.5,15,0.46875
6,32,0,0.5,15,0.46875
7,32,0,0.5,16,0.5
8,32,0,0.5,17,0.53125
9,32,0,0.5,18,0.5625
10,32,0,0.5,16,0.5
11,32,0,0.5,19,0.59375
12,32,0,0.5,22,0.6875
13,32,0,0.5,21,0.65625
14,32,0,0.5,19,0.59375
15,32,0,0.5,17,0.53125
16,32,0,0.5,18,0.5625
17,32,0,0.5,17,0.53125
18,32,0,0.5,17,0.53125
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,19,0.59375
3,32,0,0.5,18,0.5625
4,32,0,0.5,21,0.65625
5,32,0,0.5,27,0.84375
6,32,0,0.5,23,0.71875
7,32,0,0.5,25,0.78125
8,32,0,0.5,25,0.78125
9,32,0,0.5,27,0.84375
10,32,0,0.5,29,0.90625
11,32,0,0.5,27,0.84375
12,32,0,0.5,27,0.84375
13,32,0,0.5,26,0.8125
14,32,0,0.5,26,0.8125
15,32,0,0.5,25,0.78125
16,32,0,0.5,22,0.6875
17,32,0,0.5,23,0.71875
18,32,0,0.5,21,0.65625
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,11,0.34375
3,32,0,0.5,9,0.28125
4,32,0,0.5,8,0.25
5,32,0,0.5,12,0.375
6,32,0,0.5,7,0.21875
7,32,0,0.5,7,0.21875
8,32,0,0.5,6,0.1875
9,32,0,0.5,4,0.125
10,32,0,0.5,4,0.125
11,32,0,0.5,4,0.125
12,32,0,0.5,3,0.09375
13,32,0,0.5,4,0.125
14,32,0,0.5,4,0.125
15,32,0,0.5,2,0.0625
16,32,0,0.5,1,0.03125
17,32,0,0.5,0,0
18,32,0,0.5,0,0
0,32,0,0.5,16,0.5
1,32,0,0.5,15,0.46875
2,32,0,0.5,16,0.5
3,32,0,0.5,15,0.46875
4,32,0,0.5,10,0.3125
5,32,0,0.5,13,0.40625
6,32,0,0.5,15,0.46875
7,32,0,0.5,16,0.5
8,32,0,0.5,16,0.5
9,32,0,0.5,20,0.625
10,32,0,0.5,20,0.625
11,32,0,0.5,25,0.78125
12,32,0,0.5,25,0.78125
13,32,0,0.5,28,0.875
14,32,0,0.5,25,0.78125
15,32,0,0.5,24,0.75
16,32,0,0.5,23,0.71875
17,32,0,0.5,20,0.625
18,32,0,0.5,18,0.5625
0,32,0,0.5,16,0.5
1,32,0,0.5,14,0.4375
2,32,0,0.5,11,0.34375
3,32,0,0.5,8,0.25
4,32,0,0.5,7,0.21875
5,32,0,0.5,7,0.21875
6,32,0,0.5,7,0.21875
7,32,0,0.5,6,0.1875
8,32,0,0.5,8,0.25
9,32,0,0.5,6,0.1875
10,32,0,0.5,8,0.25
11,32,0,0.5,8,0.25
12,32,0,0.5,6,0.1875
13,32,0,0.5,12,0.375
14,32,0,0.5,13,0.40625
15,32,0,0.5,11,0.34375
16,32,0,0.5,7,0.21875
17,32,0,0.5,7,0.21875
18,32,0,0.5,9,0.28125
0,32,0,0.5,16,0.5
1,32,0,0.5,19,0.59375
2,32,0,0.5,16,0.5
3,32,0,0.5,12,0.375
4,32,0,0.5,16,0.5
5,32,0,0.5,19,0.59375
6,32,0,0.5,23,0.71875
7,32,0,0.5,21,0.65625
8,32,0,0.5,26,0.8125
9,32,0,0.5,25,0.78125
10,32,0,0.5,28,0.875
11,32,0,0.5,27,0.84375
12,32,0,0.5,26,0.8125
13,32,0,0.5,24,0.75
14,32,0,0.5,24,0.75
15,32,0,0.5,19,0.59375
16,32,0,0.5,20,0.625
17,32,0,0.5,18,0.5625
18,32,0,0.5,18,0.5625
0,32,0,0.5,16,0.5
1,32,0,0.5,17,0.53125
2,32,0,0.5,11,0.34375
3,32,0,0.5,10,0.3125
4,32,0,0.5,9,0.28125
5,32,0,0.5,15,0.46875
6,32,0,0.5,20,0.625
7,32,0,0.5,22,0.6875
8,32,0,0.5,21,0.65625
9,32,0,0.5,17,0.53125
10,32,0,0.5,20,0.625
11,32,0,0.5,24,0.75
12,32,0,0.5,25,0.78125
13,32,0,0.5,28,0.875
14,32,0,0.5,28,0.875
15,32,0,0.5,29,0.90625
16,32,0,0.5,28,0.875
17,32,0,0.5,25,0.78125
18,32,0,0.5,23,0.71875
0,32,0,0.5,16,0.5
1,32,0,0.5,13,0.40625
2,32,0,0.5,16,0.5
3,32,0,0.5,13,0.40625
4,32,0,0.5,10,0.3125
5,32,0,0.5,4,0.125
6,32,0,0.5,5,0.15625
7,32,0,0.5,4,0.125
8,32,0,0.5,7,0.21875
9,32,0,0.5,6,0.1875
10,32,0,0.5,5,0.15625
11,32,0,0.5,5,0.15625
12,32,0,0.5,3,0.09375
13,32,0,0.5,5,0.15625
14,32,0,0.5,4,0.125
15,32,0,0.5,3,0.09375
16,32,0,0.5,0,0
17,32,0,0.5,0,0
18,32,0,0.5,0,0
0,32,0,0.5,16,0.5
1,32,0,0.5,12,0.375
2,32,0,0.5,11,0.34375
3,32,0,0.5,10,0.3125
4,32,0,0.5,8,0.25
5,32,0,0.5,7,0.21875
6,32,0,0.5,5,0.15625
7,32,0,0.5,4,0.125
8,32,0,0.5,4,0.125
9,32,0,0.5,8,0.25
10,32,0,0.5,11,0.34375
11,32,0,0.5,8,0.25
12,32,0,0.5,8,0.25
13,32,0,0.5,7,0.21875
14,32,0,0.5,4,0.125
15,32,0,0.5,3,0.09375
16,32,0,0.5,3,0.09375
17,32,0,0.5,3,0.09375
18,32,0,0.5,0,0
0,32,0,0.5,16,0.5
1,32,0,0.5,15,0.46875
2,32,0,0.5,16,0.5
3,32,0,0.5,16,0.5
4,32,0,0.5,11,0.34375
5,32,0,0.5,16,0.5
6,32,0,0.5,21,0.65625
7,32,0,0.5,20,0.625
8,32,0,0.5,22,0.6875
9,32,0,0.5,24,0.75
10,32,0,0.5,24,0.75
11,32,0,0.5,23,0.71875
12,32,0,0.5,19,0.59375
13,32,0,0.5,15,0.46875
14,32,0,0.5,16,0.5
15,32,0,0.5,14,0.4375
16,32,0,0.5,13,0.40625
17,32,0,0.5,15,0.46875
18,32,0,0.5,15,0.46875
0,32,0,0.5,16,0.5
1,32,0,0.5,15,0.46875
2,32,0,0.5,16,0.5
3,32,0,0.5,20,0.625
4,32,0,0.5,20,0.625
5,32,0,0.5,21,0.65625
6,32,0,0.5,23,0.71875
7,32,0,0.5,28,0.875
8,32,0,0.5,28,0.875
9,32,0,0.5,29,0.90625
10,32,0,0.5,30,0.9375
11,32,0,0.5,31,0.96875
12,32,0,0.5,31,0.96875
13,32,0,0.5,31,0.96875
14,32,0,0.5,31,0.96875
15,32,0,0.5,32,1
16,32,0,0.5,32,1
17,32,0,0.5,32,1
18,32,0,0.5,32,1
0,32,0,0.5,16,0.5
1,32,0,0.5,16,0.5
2,32,0,0.5,18,0.5625
3,32,0,0.5,16,0.5
4,32,0,0.5,21,0.65625
5,32,0,0.5,19,0.59375
6,32,0,0.5,22,0.6875
7,32,0,0.5,24,0.75
8,32,0,0.5,28,0.875
9,32,0,0.5,30,0.9375
10,32,0,0.5,31,0.96875
11,32,0,0.5,31,0.96875
12,32,0,0.5,31,0.96875
13,32,0,0.5,31,0.96875
14,32,0,0.5,32,1
15,32,0,0.5,32,1
16,32,0,0.5,32,1
17,32,0,0.5,32,1
18,32,0,0.5,32,1
0,32,0,0.5,16,0.5
1,32,0,0.5,12,0.375
2,32,0,0.5,14,0.4375
3,32,0,0.5,19,0.59375
4,32,0,0.5,22,0.6875
5,32,0,0.5,21,0.65625
6,32,0,0.5,27,0.84375
7,32,0,0.5,29,0.90625
8,32,0,0.5,32,1
